index,RNASEQ.SET.1.KO3P1.RPKM,RNASEQ.SET.1.KO3P2.RPKM,RNASEQ.SET.1.KOSS1.RPKM,RNASEQ.SET.1.KOSS2.RPKM,RNASEQ.SET.1.WT3P1.RPKM,RNASEQ.SET.1.WT3P2.RPKM,RNASEQ.SET.1.WTSS1.RPKM,RNASEQ.SET.1.WTSS2.RPKM,RNASEQ.SET.2.KO3P1.RPKM,RNASEQ.SET.2.KO3P2.RPKM,RNASEQ.SET.2.KOSS1.RPKM,RNASEQ.SET.2.KOSS2.RPKM,RNASEQ.SET.2.WT3P1.RPKM,RNASEQ.SET.2.WT3P2.RPKM,RNASEQ.SET.2.WTSS1.RPKM,RNASEQ.SET.2.WTSS2.RPKM,genename,V1,V2,V3
ENSG00000234782.2,175.7042547,187.7232683,174.9704264,182.6746871,102.9543422,97.92910203,140.7592349,112.0441276,165.9074022,145.3304017,163.0220569,173.5960165,183.3743972,191.0802429,182.4373824,197.0058565,RP11-442A13.1,-2.543917496,-0.388651968,0.018690996
ENSG00000173221.9,2.536406643,2.679039373,2.716852222,2.876891469,4.016600093,3.942044769,3.950474576,3.827003865,0.971066709,1.258183883,1.066193612,1.217196266,1.771561874,1.73651637,1.559960228,1.387108025,GLRX,1.111392155,-0.388452412,0.387046287
ENSG00000250412.1,1.695294765,2.205835909,1.290491727,1.816274836,1.060638422,3.072540931,3.27082609,3.116768744,4.548729951,4.533585954,2.577718294,3.341635189,4.384091156,4.203770527,3.976740633,5.10686681,KLHL2P1,0.475218302,-0.388159651,-0.015110674
ENSG00000106013.8,0.457298805,0.454296564,0.447312779,0.497300091,0.117845572,0.374512092,0.517866992,0.349808188,0.914869341,1.44819024,0.548943892,0.587091087,1.333748791,0.913128033,1.524376605,0.990442308,ANKRD7,1.257614952,-0.387998746,-0.042584546
ENSG00000197756.5,334.0801825,302.1626815,373.4752396,341.6060463,380.9079944,273.0422393,285.0140675,294.5793804,159.9607575,150.8591943,170.7103098,159.4448219,179.6356806,177.9775122,169.4923168,207.097892,RPL37A,-2.525257505,-0.387837654,-0.123051775
ENSG00000171204.8,5.616102266,7.07269499,5.558845116,5.761641206,5.873854495,8.641037275,7.8874393,6.891119313,7.969451778,10.23106295,6.432486112,10.2965787,13.63553994,14.63150258,12.1672363,9.181846925,TMEM126B,-0.235901532,-0.38782509,1.32000419
ENSG00000168876.4,2.332395235,2.581734133,2.783151821,2.555922507,2.18044388,2.76579821,2.996432909,2.626278187,3.261017288,4.019282386,3.49142171,4.098194285,4.750468219,4.894638634,6.111052593,3.557343857,ANKRD49,0.441919855,-0.387714682,0.202805552
ENSG00000100300.13,106.5698927,104.3441373,120.5965981,95.07697962,156.2252729,106.4879669,104.1759625,108.512155,48.20009559,41.88285614,47.84310113,43.07608908,56.06557418,51.66078607,44.57037974,59.03909076,TSPO,-1.4744885,-0.387469451,0.081430772
ENSG00000213530.3,0.744179945,0.788329109,0.220341345,0.667371354,0.227732379,1.27276885,0.948087999,1.065987209,4.471879809,4.85086535,4.508461873,3.919294637,5.670328687,5.501360927,6.137090846,4.728692431,MTHFD2P5,0.331349728,-0.387301131,0.115583945
ENSG00000166938.8,1.985883063,2.34223236,1.965786027,2.271282263,1.577851078,2.495331376,2.633267716,2.288833464,6.006584698,5.793471381,6.094024472,5.828928107,6.983031209,6.269124128,7.089220525,6.992214885,DIS3L,0.155544754,-0.387251338,-0.286677997
ENSG00000225215.1,1.125368239,0.739504188,0.578964104,0.968847641,0.364640631,1.012306382,0.924579728,0.980622298,2.294251997,2.257109095,1.509827129,2.348724362,1.283930012,2.068283455,3.31920367,2.403647562,SMARCE1P1,0.900497225,-0.386280599,-1.197242437
ENSG00000115998.3,1.378808607,1.637130346,1.485695525,1.421342873,1.058986931,1.398402609,1.396100933,1.269472371,2.490546836,2.038823127,2.589790253,2.206215673,3.865281155,2.847817129,3.139214954,2.355971908,C2orf42,0.739163638,-0.385972528,0.298860264
ENSG00000131475.2,46.87308241,49.38418005,52.65089288,48.03186007,66.04087426,57.57299362,54.57608652,57.26000845,46.15053332,34.12648655,45.15742838,37.22420357,50.13064601,40.63283454,46.62596054,44.82422759,VPS25,-1.360428949,-0.385867255,-0.261983879
ENSG00000100225.13,12.36435159,12.85059777,11.47205236,11.89570058,10.26091614,12.62598364,12.27466219,11.81764067,12.75977251,12.41552541,14.36536828,13.54309107,15.9009678,15.98360066,15.38778861,15.49731766,FBXO7,-0.478849099,-0.385700353,0.038251125
ENSG00000122756.10,5.652115985,5.170513523,4.83672806,5.261410421,8.295429235,9.515601962,8.902281028,10.374546,3.688672588,5.790317342,2.35162425,4.905373643,2.960712126,5.899010252,4.155636988,6.761511864,CNTFR,0.423065965,-0.385657604,-0.162334444
ENSG00000064313.7,1.046293474,1.598310258,0.701387112,1.180379825,0.722938125,2.721760019,2.19546607,1.927241271,8.044017801,7.143358177,8.615492852,6.408722407,9.702161742,9.500636967,10.85467361,7.155480486,TAF2,-0.053192352,-0.385396214,0.146721705
ENSG00000113070.6,1.495818951,1.407940876,1.222912996,1.522933468,1.918558518,2.233328207,1.855965507,1.883176874,1.337835481,0.991340123,1.779975124,1.124895385,1.441580039,1.56751332,1.716270601,1.448347652,HBEGF,1.106160441,-0.38535928,-0.432678785
ENSG00000158813.13,1.560775307,1.519009462,1.211285586,1.626163269,2.143213933,2.882558216,2.777990493,2.759679432,1.714061102,2.041825313,1.643508511,1.944710565,2.022074434,2.326686178,2.233398672,2.449459936,EDA,0.90605956,-0.385204942,-0.151434142
ENSG00000086712.8,5.15778439,6.102882096,5.119094163,4.970845199,4.514258275,7.428748782,8.176625204,7.065292802,15.96063291,18.25340974,16.4109915,18.30774029,20.26581945,24.27841483,23.92419648,18.34435795,TXLNG,-0.716927608,-0.385111506,0.389504033
ENSG00000154240.12,0.96775866,0.922823229,0.718086865,1.041986986,0.685663344,1.135135867,1.05534587,0.866678351,1.062364108,1.203719344,1.05513814,1.430678809,1.78761251,1.551447867,1.900566883,1.259079734,CEP112,1.104409301,-0.384742419,0.127147253
ENSG00000184575.7,9.640624319,11.31244097,8.015129318,9.625314693,5.624717624,9.913718585,11.12979628,9.177988733,37.14050313,40.79931851,38.14625192,38.52452955,47.91429141,50.19176421,52.72551091,41.18919708,XPOT,-1.374731018,-0.384722427,0.35387178
ENSG00000198833.6,4.282417321,4.857236599,4.101501826,4.437817268,3.14743135,4.305901683,4.718356414,4.4092077,10.16864791,11.23187994,11.1133307,12.11389492,13.89380728,13.78425175,15.84096161,11.45163439,UBE2J1,-0.357466614,-0.384658207,0.166007193
ENSG00000147050.10,1.600793396,2.022137095,1.204540987,1.67529922,1.122732342,2.717616649,2.295143359,1.863847143,7.261801592,6.710551083,7.663898036,7.125147002,8.02367985,9.063193352,9.255725031,7.819772544,KDM6A,-0.002610917,-0.383900635,-0.065437742
ENSG00000068912.9,7.38312207,8.237530448,6.573124439,6.588767873,4.22675513,7.012899362,7.426282912,6.899747457,15.10302617,15.30924812,11.74426488,14.50826611,16.86898919,19.6709214,17.90515196,16.13065128,ERLEC1,-0.556503108,-0.383626373,0.434016518
ENSG00000240271.1,11.21585489,9.884672863,9.939353727,9.85097899,8.684638359,8.297575649,9.0128404,8.834491398,6.839504486,3.749203622,5.813814853,6.406247375,4.708537399,4.171741799,4.484592791,8.432883575,RP11-200A13.2,0.294935586,-0.383537554,-1.482589037
ENSG00000130522.4,139.0736017,108.7217748,127.9439074,133.3754855,111.2508598,87.0344349,86.75420183,89.20657026,28.11572776,34.86157892,29.56495847,34.49398457,26.93006419,44.55286389,31.3552176,47.1055795,JUND,-1.171638725,-0.38294356,-0.090878864
ENSG00000168610.10,3.688555092,4.149341134,2.917216616,3.060480811,3.41900937,4.675371984,3.719700477,3.717884577,4.721369245,5.700389257,4.724549269,5.462826483,7.973629163,10.64759927,5.830988466,6.286780387,STAT3,0.137579966,-0.382551246,1.495393498
ENSG00000173163.6,5.651065348,5.577815655,6.183216457,5.422164902,5.755623064,4.760409631,4.168654569,4.461089329,3.150848648,2.941682842,3.197598169,3.188629915,3.944305559,3.690386976,4.022334765,3.480739937,COMMD1,0.58131973,-0.38236472,-0.059824616
ENSG00000172531.10,42.71623081,42.06266223,47.19514915,42.8419422,57.92416325,49.67032424,52.8505339,55.52712422,40.11491741,35.54759495,40.20882389,35.22442182,42.9291475,39.42457576,38.21250221,48.96673102,PPP1CA,-1.301723112,-0.382354009,-0.268181446
ENSG00000179832.13,0.903708018,0.987486836,0.837085379,0.81211314,1.698969603,1.800494124,1.701592854,1.734889575,1.416872494,1.444249767,1.3959981,1.437120738,1.496384673,1.75968454,1.672251715,1.952253588,MROH1,1.051955741,-0.382324065,-0.32502753
ENSG00000131931.4,1.793762333,1.88559171,1.324774281,1.857710297,1.092967422,1.924935924,1.853787734,1.82715923,2.495594989,2.878145754,2.636524892,2.828581533,2.739060626,2.312927521,4.039412256,2.971918531,THAP1,0.721482285,-0.381951066,-0.874675761
ENSG00000249908.1,6.891519727,6.18304835,4.450518512,6.108257203,6.300089751,7.957162289,5.993164667,6.241773994,10.92294198,6.298662085,6.963658235,5.803306445,6.767737754,5.840438519,11.05003664,6.757276465,CTD-2589H19.4,0.068453575,-0.381850401,-1.259658322
ENSG00000014216.11,8.762711466,9.183465289,7.933886177,8.191266336,11.47371084,12.93958369,12.15988376,12.67582725,8.959814265,9.214910108,8.979353523,9.277760536,10.25317838,9.801080131,10.34157904,11.31030796,CAPN1,-0.165845266,-0.381607927,-0.261825936
ENSG00000249142.1,3.277195867,3.466500679,2.156114403,3.477173402,3.079114415,6.34933899,5.924630938,6.179102753,6.495883172,5.8268309,6.060429743,4.635312459,6.871574886,6.562586603,7.666710889,6.003333953,CTD-2290P7.1,0.169270043,-0.381598669,-0.131225613
ENSG00000240616.1,170.0371584,160.7982516,201.1721916,182.5027251,195.0326887,162.7601377,177.1654245,199.19515,97.27854053,98.10081991,108.6242907,108.1137371,114.4382317,134.6892573,119.1055085,124.1158338,AD000092.3,-2.176930187,-0.381409006,0.188453322
ENSG00000103512.10,33.05246324,36.91912136,29.42173729,33.48787106,34.73599748,47.63896748,43.3266796,44.63414119,50.66706647,42.32302587,49.42841644,46.62890408,49.08449969,54.50005354,52.23321366,57.23660801,NOMO1,-1.490966551,-0.381321131,-0.245565103
ENSG00000236523.2,8.167070324,9.448412309,5.249807697,6.57778687,5.637696797,10.34475797,11.2804795,10.02885647,14.9682198,11.81536203,17.10038857,13.77592526,16.3225014,13.62503393,18.93807439,14.38974929,NPM1P40,-0.497017673,-0.381151977,-0.603463264
ENSG00000232387.2,8.253718855,7.173059854,7.409379721,6.816907471,7.638961498,8.803285881,8.055056484,8.327366747,7.427000385,5.652645461,5.739278765,7.14253101,8.645599054,11.45624479,7.43752466,7.309553868,SKA2P1,0.014868287,-0.381150511,0.934799854
ENSG00000130748.6,80.22804195,75.24300305,95.92924356,79.85908553,165.4987531,95.21273109,86.33929855,98.33309461,30.84654349,31.11330065,26.67076602,29.01653223,35.59952552,33.43056437,31.87510569,37.55104144,TMEM160,-1.122634708,-0.381007609,0.093452011
ENSG00000051620.6,5.903865292,5.979421899,6.392877734,5.895861162,5.753563121,5.8739055,6.723737339,6.416148583,5.026049542,5.580361591,5.295365836,5.261978324,6.354206683,7.503576139,6.182034547,6.459737061,HEBP2,0.196845735,-0.38096498,0.314599051
ENSG00000074201.4,23.84224031,25.69879232,24.43603821,24.49304025,24.55943937,29.6314188,31.94381493,31.29562971,26.28239465,27.19315676,25.68802188,28.9091104,31.10003307,32.54721727,33.11762396,31.37122989,CLNS1A,-1.055961142,-0.380716,0.067601764
ENSG00000171241.4,3.019653239,3.557421694,2.839232047,2.991260481,2.462385078,3.571133874,3.662194942,3.430092953,5.157365759,5.791548453,6.073930588,6.383767238,5.805471386,7.446264404,8.642521367,6.030914708,SHCBP1,0.156704715,-0.380544898,-0.237296304
ENSG00000178026.8,7.192634002,6.270464647,6.621711604,6.801274686,8.804298821,7.675527931,6.504100806,7.130752545,3.924420532,5.1998014,3.532121881,3.892048011,3.877732349,4.73618261,4.056577594,6.359012819,FAM211B,0.422836717,-0.380524517,-0.350987084
ENSG00000173482.12,0.764820309,0.802943069,0.512654908,0.720992816,0.424440647,0.799486858,0.816754724,0.804116336,1.851876736,1.605503913,1.62688217,1.731149863,1.811688905,2.193259771,2.237950334,2.02403657,PTPRM,0.953193695,-0.380410062,-0.250513548
ENSG00000184076.10,177.6160035,172.8203372,208.6510673,172.8490437,248.7098013,184.6421704,186.5125532,193.8250876,101.3673022,76.22996165,93.43545829,79.90706567,115.7952493,80.41834576,94.77531424,102.3337542,UQCR10,-2.00245374,-0.380140738,-0.247121632
ENSG00000164169.8,1.030468877,1.546397536,1.153246364,1.261346803,1.321148118,1.991532502,2.002069547,1.72535974,3.778263219,3.212803502,4.12131339,3.552160701,4.709006026,4.468611208,4.897456522,3.759355025,PRMT10,0.472839342,-0.379641508,-0.00060336
ENSG00000106236.3,5.51867661,5.585360213,5.449840367,5.513089254,5.57627195,8.19197245,8.445821058,8.352589433,6.257073208,5.84756427,7.050407103,5.714794477,8.222455163,7.203723903,7.556598331,6.836953403,NPTX2,0.099807853,-0.379583045,0.054382644
ENSG00000101608.8,22.01694781,21.61291655,20.47698948,20.08647513,22.90777196,25.98969458,23.26170671,22.80931399,14.57935052,14.55777061,16.07174919,15.02242655,22.25621881,21.73291067,17.36677561,17.07214446,MYL12A,-0.631538008,-0.379527153,0.808153571
ENSG00000067704.8,21.45753113,24.68793234,17.32645486,22.25978827,18.78997317,33.06224886,35.79241011,33.49556926,43.65483822,43.8121738,44.09950382,42.29079397,54.93240837,49.61285532,57.59652386,46.32486843,IARS2,-1.454008353,-0.379428854,0.112848007
ENSG00000229919.2,13.25436875,13.68764217,14.96295017,15.08504729,13.94599061,13.49731636,13.62599015,10.84575492,9.080031818,13.57470277,16.72307088,11.50655588,14.3772754,11.32843678,11.31199871,18.56794718,TCEB1P3,-0.387368391,-0.378860205,-0.535474905
ENSG00000177303.5,3.758361129,4.027748467,3.144548297,3.474557838,3.676276405,4.966444142,4.522077218,4.386486264,5.049659918,4.002241064,4.881787347,4.978106765,5.118017622,4.588701052,5.372731621,5.629975803,CASKIN2,0.344309211,-0.378565789,-0.599501956
ENSG00000131748.11,8.570021679,8.381343978,7.984318925,8.409624028,9.787240336,9.453892542,8.486040885,8.683936112,7.535605218,6.103354734,6.159714302,6.022617445,8.199698878,7.623130509,6.504745405,8.250163126,STARD3,0.07640738,-0.378218567,0.101188504
ENSG00000090971.4,45.8343714,42.59631128,52.55835736,45.79005479,62.54696641,44.87224096,42.5776757,43.16717506,16.39415207,16.23441568,14.48749979,16.6211204,20.3655671,19.68414092,17.24173539,19.98890945,NAT14,-0.640370614,-0.377729337,0.316229671
ENSG00000229067.1,4.549477563,4.00571805,3.978940392,4.774666362,3.341331695,6.416566396,4.514173227,5.667587624,1.16256478,3.128474546,4.446990831,1.729462186,0,1.740528035,4.116321595,3.146496698,RP11-91I11.1,0.966429531,-0.377719325,-3.558507257
ENSG00000037474.10,5.436308161,6.852225966,5.508010301,5.556912544,7.649322157,11.39609614,10.45836815,10.67694708,12.57780652,11.12504337,13.17136333,11.57288499,14.30211821,14.36773333,15.76677267,12.63307566,NSUN2,-0.402509647,-0.377491496,-0.047864105
ENSG00000099250.13,0.620343802,0.551451417,0.509260017,0.622096492,0.498581061,0.555975975,0.733386354,0.750701768,1.600457115,1.517651063,1.690837271,1.37562096,1.917143737,1.795185583,2.212741773,1.683158536,NRP1,1.002108137,-0.37719742,-0.245015358
ENSG00000161526.10,11.43764883,10.95528519,11.47291167,11.39330434,12.17270607,11.77983387,10.31435788,10.22077044,11.15748628,8.075207802,10.23324233,8.633365902,11.98438944,10.36275194,10.04867719,11.12523293,SAP30BP,-0.20070308,-0.376918663,-0.095014707
ENSG00000213613.2,124.7093693,112.6456934,142.9156194,130.8748146,173.8767195,116.8738976,112.5678088,120.9632751,76.52921655,55.70040563,66.33640561,60.58518775,63.8461466,53.77000281,68.53452456,80.1255685,RP11-380G5.3,-1.696299216,-0.376717482,-0.995927709
ENSG00000102760.12,4.88791738,4.337198982,4.712966032,5.588950548,5.843476033,5.143309414,5.441978842,5.570987418,2.806715262,4.57751605,2.819587533,3.880117682,4.004994311,5.093405685,3.4129837,5.432585094,RGCC,0.484692053,-0.376689934,0.399692085
ENSG00000197951.4,1.70828195,1.499904443,1.446753413,1.672439102,1.783436115,1.662515126,1.760419404,1.739138938,1.977396448,1.939620415,2.648253913,2.017519015,2.256434908,2.427994295,2.787134444,2.433358776,ZNF71,0.84087482,-0.376473361,-0.469735059
ENSG00000130717.8,29.13493555,28.76364113,29.16927451,28.38099965,29.21883521,28.32701714,25.63427416,26.54800288,22.79241122,20.62061992,24.14852784,19.75455877,25.28999579,23.46604762,25.43604974,24.95799308,UCK1,-0.858201858,-0.376450089,-0.221217317
ENSG00000196305.13,30.54354159,35.40629071,25.83872755,30.53073263,16.33206712,30.07628618,34.2455874,28.97664353,111.6827964,104.0840931,112.2032488,103.610309,133.7949892,113.7666287,143.8643552,113.6412913,IARS,-2.201345261,-0.376435285,-0.071217675
ENSG00000170854.13,2.305119014,2.696829299,2.093804468,2.354563737,2.165112634,3.177830459,3.284571663,2.873736448,6.417171712,6.637398273,6.799543781,6.414846732,9.074473951,7.894778812,9.847461793,6.270492286,MINA,0.040728165,-0.376410696,0.216445407
ENSG00000159267.10,2.398720392,2.401248161,2.009934203,2.215631335,1.387060959,2.060399558,2.156991766,2.223411827,9.235135285,9.376900289,9.031099136,9.701038343,10.23043981,10.58143798,12.95598159,9.874725536,HLCS,-0.191824055,-0.376117957,-0.230991496
ENSG00000147533.12,12.96351538,13.91748201,11.54711416,12.89536256,9.138337028,13.22189088,13.78805351,13.19817308,19.05191801,22.46794378,19.72326114,20.05588929,26.46639562,25.49585125,24.70513951,23.69843637,GOLGA7,-0.846112789,-0.375906161,0.392138453
ENSG00000262902.1,511.5461688,513.8919663,623.3192776,486.3694791,624.6314748,494.9654508,659.7802537,668.3184449,663.7091631,530.5992941,569.4282819,534.832722,712.468758,517.3694058,639.4656202,696.9454946,RP11-750B16.1,-3.589889681,-0.375783186,-0.305588304
ENSG00000077232.12,1.106595337,1.293874209,1.119315626,1.14290977,0.823638786,1.411946257,1.412080498,1.199555698,4.790018947,6.047427579,4.894313143,5.496553334,7.094609339,7.329633998,8.052945838,5.313360963,DNAJC10,0.17920038,-0.375780074,0.468822941
ENSG00000230453.5,0.958431855,0.960428523,1.042912183,0.884754155,1.283944811,1.596722901,1.495235478,1.386235714,1.213874836,1.828192854,0.917187113,1.397073944,1.485637205,1.914570933,1.945595063,1.687300125,ANKRD18B,1.058057845,-0.375672217,0.069290833
ENSG00000259216.2,0.841189117,0.648067956,0.291943634,0.505785767,0.196128702,0.730759802,0.483861691,0.626963906,3.224337829,3.534963415,0.913599477,2.309479096,5.105399836,3.039411882,3.805497311,2.327123272,RP11-227D13.2,0.679025614,-0.374995518,1.154869979
ENSG00000196152.6,2.755243731,2.841779468,2.766856747,2.699121951,2.955158232,2.773738489,3.008371899,2.47832783,6.02013998,4.464072351,8.085376257,5.492841492,6.017756234,5.207524057,7.5789003,6.039489639,ZNF79,0.207882145,-0.37483076,-0.999241611
ENSG00000012061.11,9.004263704,9.068612334,9.615500772,9.030769578,10.82365929,9.005447405,9.173717417,10.04311622,7.854922312,6.834093547,7.586840706,6.947107339,8.134133465,8.012796748,7.914469839,9.015029045,ERCC1,0.00656526,-0.374697844,-0.286224842
ENSG00000013563.9,5.550897674,6.074264062,5.171360883,5.586244035,6.061706579,7.634727783,6.731008185,7.236651182,8.692353301,7.320478937,7.966897133,7.10307847,10.11298066,7.848531181,9.381160039,8.55908051,DNASE1L1,-0.048382615,-0.374603086,-0.177621764
ENSG00000242411.2,23.90723823,20.82316711,23.16979544,24.30334531,31.50920131,25.62098832,24.63232785,21.1163499,13.52577417,12.13266877,10.64118735,11.27363629,15.69100791,16.37237683,13.24645785,14.17574135,CTD-2086L14.1,-0.423361333,-0.374417122,0.562227166
ENSG00000236844.1,13.78911274,13.36697127,13.6714617,12.64367412,11.5060103,12.08682879,8.159424006,9.721908664,7.77741122,5.315326654,4.722191389,5.693117083,6.195600792,4.620600094,6.119482315,7.417500866,AC091633.2,0.220936601,-0.374324471,-0.878523884
ENSG00000261612.1,10.34351062,11.18517287,14.16899771,9.512859579,9.686578673,9.896302679,14.77122218,9.543783897,10.30991973,8.998088693,7.81635108,9.395829483,12.77583147,21.69305736,9.866104141,10.8599086,SUB1P3,-0.296171005,-0.374132201,1.725563139
